2258691;8.00;2.41
2259120;0.00;0.00
2259138;0.00;0.00
2259168;0.00;0.00
2259192;1.00;2.70
2259193;0.00;0.00
2259222;0.00;0.00
2259223;0.00;0.00
2259300;1001.00;1.58
2259307;0.00;0.00
2259313;3.00;1.06
2259319;0.00;0.00
2259331;3.00;2.46
2259337;0.00;0.00
2259343;0.00;0.00
2259356;3.00;5.36
2259362;9.00;1.32
2259380;0.00;0.00
2259387;1.00;6.25
2259524;0.00;0.00
2259978;1.00;5.26
2259995;1.00;8.33
2259996;0.00;0.00
2260102;5.00;2.09
2260119;1.00;3.23
2260120;2.00;1.89
2260136;3.00;1.01
2260153;1.00;2.94
2260953;0.00;0.00
2261243;0.00;0.00
2261331;0.00;0.00
2261344;0.00;0.00
2261355;0.00;0.00
2261394;0.00;0.00
2261455;165.00;1.47
2261812;0.00;0.00
2261813;0.00;0.00
2261860;2.00;4.65
2261988;4.00;2.05
2262020;0.00;0.00
2262021;0.00;0.00
2262036;0.00;0.00
2262037;0.00;0.00
2262052;0.00;0.00
2262053;0.00;0.00
2262100;0.00;0.00
2262101;2.00;2.94
2262164;0.00;0.00
2262165;0.00;0.00
2262180;0.00;0.00
2262181;1.00;1.75
2262196;0.00;0.00
2262197;0.00;0.00
2262228;0.00;0.00
2262229;0.00;0.00
2262244;0.00;0.00
2262245;0.00;0.00
2262625;4.00;1.43
2262779;4.00;1.44
2262796;2.00;11.11
2262797;1.00;2.38
2262813;6.00;2.94
2262830;0.00;0.00
2262831;3.00;4.05
2262847;3.00;1.27
2262864;0.00;0.00
2262865;1.00;1.96
2264087;1.00;3.12
2264105;0.00;0.00
2264106;0.00;0.00
2264122;0.00;0.00
2264139;0.00;0.00
2264140;0.00;0.00
2264156;0.00;0.00
2264173;0.00;0.00
2264174;0.00;0.00
2265117;5.00;1.44
2265134;1.00;25.00
2265135;3.00;2.52
2265151;5.00;1.52
2265168;0.00;0.00
2265169;2.00;1.98
2265778;1.00;1.39
2266529;0.00;0.00
2266531;39.00;1.28
2266675;0.00;0.00
2267149;0.00;0.00
2267206;0.00;0.00
2267263;3.00;1.86
2267285;1.00;8.33
2267544;8.00;2.96
2267545;0.00;0.00
2267546;0.00;0.00
2267826;0.00;0.00
2267873;4.00;2.20
2267890;0.00;0.00
2267891;1.00;1.18
2267907;5.00;2.18
2267924;0.00;0.00
2267925;1.00;1.04
2268300;0.00;0.00
2268437;13.00;2.11
2268505;0.00;0.00
2268932;16.00;1.81
2268953;3.00;4.23
2268961;47.00;1.46
2269031;0.00;0.00
2269048;0.00;0.00
2269049;0.00;0.00
2269799;5.00;1.89
2269816;0.00;0.00
2269817;0.00;0.00
2269833;4.00;1.72
2269850;3.00;10.71
2269851;0.00;0.00
2269867;3.00;1.32
2269884;0.00;0.00
2269885;0.00;0.00
2270133;0.00;0.00
2270153;1.00;1.08
2270170;0.00;0.00
2270171;0.00;0.00
2270194;4.00;1.61
2270211;0.00;0.00
2270212;2.00;1.36
2270306;2.00;2.99
2270323;0.00;0.00
2270324;1.00;2.70
2270340;2.00;5.41
2270357;0.00;0.00
2270358;0.00;0.00
2270398;0.00;0.00
2270414;1.00;1.64
2270432;0.00;0.00
2270433;0.00;0.00
2270459;1614.00;1.55
2270474;0.00;0.00
2270489;0.00;0.00
2270519;0.00;0.00
2270534;0.00;0.00
2270774;0.00;0.00
2270792;0.00;0.00
2270830;0.00;0.00
2270888;1.00;1.03
2270906;0.00;0.00
2270907;1.00;1.72
2270961;0.00;0.00
2271141;0.00;0.00
2271160;0.00;0.00
2271161;1.00;5.88
2271177;0.00;0.00
2271196;0.00;0.00
2271197;0.00;0.00
2271223;0.00;0.00
2271525;0.00;0.00
2271681;0.00;0.00
2271700;0.00;0.00
2271701;0.00;0.00
2271717;0.00;0.00
2271754;0.00;0.00
2271773;0.00;0.00
2271774;0.00;0.00
2272227;0.00;0.00
2272290;0.00;0.00
2272321;5.00;2.19
2272533;3.00;1.34
2272552;0.00;0.00
2272553;1.00;1.19
2272569;3.00;1.08
2272588;1.00;2.56
2272589;2.00;1.82
2272657;0.00;0.00
2272743;1.00;10.00
2272830;7.00;1.33
2273031;0.00;0.00
2274456;1.00;3.70
2274475;0.00;0.00
2274476;0.00;0.00
2275089;44.00;1.18
2275168;0.00;0.00
2275336;4.00;3.60
2275355;1.00;5.88
2275356;0.00;0.00
2275373;3.00;2.70
2275392;0.00;0.00
2275393;0.00;0.00
2275471;1.00;5.26
2275493;24.00;1.50
2275806;0.00;0.00
2276123;48.00;0.65
2276541;0.00;0.00
2276561;0.00;0.00
2276657;0.00;0.00
2276666;0.00;0.00
2276674;0.00;0.00
2276683;1.00;4.35
2276695;0.00;0.00
2276779;1.00;0.78
2278140;0.00;0.00
2278161;0.00;0.00
2278162;0.00;0.00
2278286;0.00;0.00
2278295;0.00;0.00
2278313;0.00;0.00
2278321;0.00;0.00
2278330;0.00;0.00
2278721;0.00;0.00
2278743;0.00;0.00
2278759;0.00;0.00
2279169;3.00;1.19
2279177;0.00;0.00
2279198;43.00;1.51
2279260;1.00;2.94
2279281;0.00;0.00
2279282;0.00;0.00
2280447;1.00;1.52
2280468;0.00;0.00
2280469;0.00;0.00
2280868;18.00;1.85
2280889;1.00;1.23
2280890;0.00;0.00
2280906;14.00;1.47
2280927;0.00;0.00
2280928;0.00;0.00
2281070;36.00;1.79
2281095;1.00;1.49
2281211;0.00;0.00
2281233;0.00;0.00
2282088;0.00;0.00
2282797;0.00;0.00
2282819;0.00;0.00
238;0.00;0.00
239;1.00;33.33
24;14.00;4.95
248446;2.00;50.00
25;56.00;4.55
250;164.00;5.74
25435;1.00;2.50
26;80.00;8.32
27;707.00;4.99
28;3432.00;1.64
294353;0.00;0.00
29762;2.00;13.33
37;5084.00;2.88
37245;26.00;2.30
38;1202.00;1.64
39;505.00;2.83
39091;0.00;0.00
40316;0.00;0.00
404;5280.00;2.32
405;135.00;3.92
406;1.00;2.38
41;748.00;0.55
41128;10.00;2.18
41279;0.00;0.00
41469;0.00;0.00
41529;2.00;2.53
43914;0.00;0.00
44290;1.00;12.50
45317;0.00;0.00
45370;0.00;0.00
46;10851.00;1.96
46143;1.00;2.27
46144;0.00;0.00
46240;1.00;1.82
47;842.00;2.42
47355;14.00;1.75
47525;0.00;0.00
47639;3.00;1.41
48;1638.00;0.99
48571;1.00;2.08
48577;22.00;2.77
48644;2.00;20.00
48677;0.00;0.00
49;153.00;4.08
49523;8.00;3.60
49792;0.00;0.00
50;0.00;0.00
500;539.00;1.78
50062;0.00;0.00
501;336.00;1.79
502;13473.00;3.13
503;0.00;0.00
50367;0.00;0.00
504;291.00;0.97
505;26565.00;2.02
506;1601.00;1.25
509;0.00;0.00
510;8.00;3.39
511;0.00;0.00
512;3.00;4.48
514;90.00;0.45
517;0.00;0.00
521;7324.00;2.55
522;12.00;0.56
525;31.00;0.77
526;1.00;0.66
527;1008.00;2.21
538;0.00;0.00
543;28.00;0.97
545;38776.00;1.44
549;13.00;2.74
551;57.00;2.71
553;0.00;0.00
554;0.00;0.00
556;2.00;1.27
557;1.00;5.26
581;58.00;1.85
583;2.00;0.89
595;0.00;0.00
6;8279.00;3.01
601;3631.00;1.25
602;32.00;0.11
603;3824.00;2.07
604;1182.00;1.41
61;430.00;2.11
611;147.00;0.89
612;42.00;0.97
613;19.00;1.05
614;13.00;0.95
615;0.00;0.00
616;0.00;0.00
62;197.00;2.18
63;19.00;1.82
64;34.00;2.52
64976;2.00;0.78
68;9.00;1.72
69;3.00;1.28
698;5136.00;1.56
699;10.00;2.47
7;4124.00;1.28
70;0.00;0.00
700;28.00;1.17
703;4451.00;2.07
704;1892.00;2.61
705;6.00;3.41
706;95.00;2.05
707;75.00;1.52
708;6753.00;1.03
709;1.00;2.50
710;4.00;0.56
711;39.00;0.52
714;0.00;0.00
718;9.00;1.13
720;12.00;1.26
721;879.00;1.17
722;0.00;0.00
723;0.00;0.00
724;0.00;0.00
726;0.00;0.00
727;0.00;0.00
740031;0.00;0.00
766;2.00;0.84
767;3017.00;2.05
773;2311.00;2.52
777;720.00;2.82
782;11.00;1.26
783;0.00;0.00
784;0.00;0.00
798;0.00;0.00
800;41.00;1.94
801;10.00;1.80
802;63.00;1.63
803;0.00;0.00
804;1345.00;2.57
805;0.00;0.00
806;939.00;1.56
807;1.00;0.87
809;4.00;1.67
810;1.00;1.47
811;1.00;0.51
812;176.00;1.21
815;166.00;1.46
81691;0.00;0.00
817;2.00;0.50
84273;54.00;0.68
92757;68.00;0.40
930634;0.00;0.00
936989;0.00;0.00
9403;2.00;0.67
94346;6.00;0.03
94509;85.00;1.25
97400;14.00;3.94
999999;0.00;0.00
